 Time1  Time2       u_stat         p-val Reject
     1     27 1.046225e+11  0.000000e+00   True
     1     28 9.733212e+10  0.000000e+00   True
     1     29 8.928074e+10  0.000000e+00   True
     1     30 8.334382e+10  0.000000e+00   True
     1     31 7.833055e+10  0.000000e+00   True
     1     32 7.245527e+10  0.000000e+00   True
     1     33 6.752179e+10  0.000000e+00   True
     1     34 6.336625e+10  0.000000e+00   True
     1     35 5.847682e+10  0.000000e+00   True
     1     36 5.503124e+10  0.000000e+00   True
     1     37 5.121040e+10  0.000000e+00   True
     1     38 4.834767e+10  0.000000e+00   True
     1     39 4.503229e+10  0.000000e+00   True
     1     40 4.293056e+10  0.000000e+00   True
     1     41 3.994689e+10  0.000000e+00   True
     1     42 3.759340e+10  0.000000e+00   True
     1     43 3.528243e+10  0.000000e+00   True
     1     44 3.327359e+10  0.000000e+00   True
     1     45 3.134418e+10  0.000000e+00   True
     1     46 2.972555e+10  0.000000e+00   True
     1     47 2.786386e+10  0.000000e+00   True
     1     48 2.650661e+10  0.000000e+00   True
     1     49 2.513406e+10  0.000000e+00   True
     1     50 2.364484e+10  0.000000e+00   True
     1     51 2.238602e+10  0.000000e+00   True
     1     52 2.126409e+10  0.000000e+00   True
     1     53 2.042916e+10  0.000000e+00   True
     1     54 1.903200e+10  0.000000e+00   True
     1     55 1.816771e+10  0.000000e+00   True
     1     56 1.763148e+10  0.000000e+00   True
     1     57 1.662263e+10  0.000000e+00   True
     1     58 1.581930e+10  0.000000e+00   True
     1     59 1.516638e+10  0.000000e+00   True
     1     60 1.444669e+10 2.307997e-285   True
     1     61 1.358824e+10 1.642271e-269   True
     1     62 1.313103e+10 4.136473e-270   True
     1     63 1.244552e+10 6.012186e-240   True
     1     64 1.202369e+10 9.790597e-248   True
     1     65 1.126962e+10 1.330904e-213   True
     1     66 1.117996e+10 3.594069e-226   True
     1     67 1.019892e+10 1.169481e-208   True
     1     68 9.891718e+09 5.019308e-204   True
     1     69 9.537303e+09 2.791496e-190   True
     1     70 9.177759e+09 2.390435e-187   True
     1     71 8.738433e+09 4.105478e-193   True
     1     72 8.327266e+09 9.834603e-172   True
     1     73 8.179988e+09 2.458811e-180   True
     1     74 7.918749e+09 8.298827e-182   True
     1     75 7.300155e+09 9.193369e-148   True
     1     76 7.037106e+09 2.905120e-134   True
     1     77 6.826895e+09 3.020797e-122   True
     1     78 6.841343e+09 2.541031e-156   True
     1     79 6.453103e+09 2.176174e-130   True
     1     80 6.127845e+09 5.552082e-133   True
     1     81 5.806939e+09 1.379451e-116   True
     1     82 5.631566e+09 2.115584e-119   True
     1     83 5.458211e+09 1.792241e-118   True
     1     84 5.239837e+09 6.733172e-116   True
     1     85 4.918464e+09 1.833515e-110   True
     1     86 4.882482e+09 2.990997e-112   True
     1     87 4.671110e+09  1.007222e-86   True
     1     88 4.672268e+09 3.181409e-102   True
     1     89 4.336077e+09  1.405500e-93   True
     1     90 4.225503e+09  8.824986e-97   True
     1     91 4.068169e+09  5.233638e-92   True
     1     92 3.872589e+09  6.793256e-89   True
     1     93 3.755881e+09  1.287730e-88   True
     1     94 3.513874e+09  4.909839e-68   True
     1     95 3.385891e+09  2.297878e-69   True
     1     96 3.448040e+09  3.581628e-80   True
     1     97 3.081213e+09  7.871158e-54   True
     1     98 3.063584e+09  6.341452e-55   True
     1     99 3.072331e+09  5.063746e-63   True
     1    100 2.955581e+09  2.001078e-73   True
     1    101 2.936277e+09  4.844471e-69   True
     1    102 2.826320e+09  5.201793e-68   True
     1    103 2.567601e+09  4.860264e-45   True
     1    104 2.588761e+09  3.852421e-51   True
     1    105 2.613664e+09  1.522368e-64   True
     1    106 2.332984e+09  2.524850e-42   True
     1    107 2.241698e+09  7.063994e-40   True
     1    108 2.296982e+09  1.734913e-46   True
     1    109 2.315479e+09  3.602145e-52   True
     1    110 2.058764e+09  3.392838e-36   True
     1    111 2.139846e+09  2.532477e-49   True
     1    112 2.103943e+09  2.485863e-52   True
     1    113 1.938978e+09  1.065158e-47   True
     1    114 1.885743e+09  1.640245e-44   True
     1    115 1.734859e+09  1.077129e-32   True
     1    116 1.890995e+09  1.611596e-40   True
     1    117 1.768153e+09  7.500593e-47   True
     1    118 1.718973e+09  5.793985e-47   True
     1    119 1.601399e+09  5.054689e-39   True
     1    120 1.665359e+09  8.440101e-41   True
     1    121 1.519380e+09  3.615121e-38   True
     1    122 1.490869e+09  8.222321e-35   True
     1    123 1.492403e+09  7.084911e-32   True
     1    124 1.410701e+09  6.649472e-29   True
     1    125 1.222820e+09  3.376093e-23   True
     1    126 1.272924e+09  1.241791e-28   True
     1    127 1.328696e+09  1.038379e-32   True
     1    128 1.310522e+09  1.906048e-22   True
     1    129 1.230336e+09  1.049612e-25   True
     1    130 1.164724e+09  4.270546e-20   True
     1    131 1.149078e+09  1.614703e-22   True
     1    132 1.170150e+09  2.976259e-27   True
     1    133 1.090385e+09  1.612960e-22   True
     1    134 1.124656e+09  1.857026e-25   True
     1    135 9.810198e+08  6.918782e-17   True
     1    136 1.024918e+09  2.873421e-23   True
     1    137 9.307439e+08  6.758314e-16   True
     1    138 9.389960e+08  1.711594e-16   True
     1    139 9.053904e+08  6.409256e-15   True
     1    140 1.003730e+09  1.318176e-19   True
     1    141 9.738240e+08  1.439519e-23   True
     1    142 8.744870e+08  6.718720e-17   True
     1    143 8.611260e+08  5.113780e-20   True
     1    144 8.012263e+08  1.187160e-20   True
     1    145 8.139436e+08  1.887293e-20   True
     1    146 7.362160e+08  3.953007e-17   True
     1    147 7.160995e+08  1.007862e-13   True
     1    148 7.008929e+08  5.175448e-14   True
     1    149 7.678647e+08  4.797385e-17   True
     1    150 6.741245e+08  5.140941e-14   True
     2      3 2.183765e+12  0.000000e+00   True
     2      4 1.558293e+12  0.000000e+00   True
     2      5 1.219770e+12  0.000000e+00   True
     2      6 1.003368e+12  0.000000e+00   True
     2      7 8.412426e+11  0.000000e+00   True
     2      8 7.132293e+11  0.000000e+00   True
     2      9 6.106840e+11  0.000000e+00   True
     2     10 5.304327e+11  0.000000e+00   True
     2     11 4.616013e+11  0.000000e+00   True
     2     12 4.057078e+11  0.000000e+00   True
     2     13 3.578637e+11  0.000000e+00   True
     2     14 3.157072e+11  0.000000e+00   True
     2     15 2.817331e+11  0.000000e+00   True
     2     16 2.521447e+11  0.000000e+00   True
     2     17 2.257804e+11  0.000000e+00   True
     2     18 2.038785e+11  0.000000e+00   True
     2     19 1.850580e+11  0.000000e+00   True
     2     20 1.670301e+11  0.000000e+00   True
     2     21 1.517123e+11  0.000000e+00   True
     2     22 1.391888e+11  0.000000e+00   True
     2     23 1.272195e+11  0.000000e+00   True
     2     24 1.159893e+11  0.000000e+00   True
     2     25 1.066748e+11  0.000000e+00   True
     2     26 9.825564e+10  0.000000e+00   True
     2     27 8.985355e+10  0.000000e+00   True
     2     28 8.360660e+10  0.000000e+00   True
     2     29 7.668437e+10  0.000000e+00   True
     2     30 7.160626e+10  0.000000e+00   True
     2     31 6.729666e+10  0.000000e+00   True
     2     32 6.224457e+10  0.000000e+00   True
     2     33 5.801874e+10  0.000000e+00   True
     2     34 5.445212e+10  0.000000e+00   True
     2     35 5.023776e+10  0.000000e+00   True
     2     36 4.728490e+10  0.000000e+00   True
     2     37 4.400605e+10  0.000000e+00   True
     2     38 4.154355e+10  0.000000e+00   True
     2     39 3.869675e+10  0.000000e+00   True
     2     40 3.689165e+10  0.000000e+00   True
     2     41 3.433200e+10  0.000000e+00   True
     2     42 3.230921e+10  0.000000e+00   True
     2     43 3.031458e+10  0.000000e+00   True
     2     44 2.859845e+10  0.000000e+00   True
     2     45 2.693345e+10  0.000000e+00   True
     2     46 2.555083e+10  0.000000e+00   True
     2     47 2.395102e+10  0.000000e+00   True
     2     48 2.277888e+10  0.000000e+00   True
     2     49 2.159954e+10  0.000000e+00   True
     2     50 2.032883e+10  0.000000e+00   True
     2     51 1.924314e+10  0.000000e+00   True
     2     52 1.827798e+10 2.274576e-309   True
     2     53 1.756308e+10  0.000000e+00   True
     2     54 1.635885e+10 6.993515e-279   True
     2     55 1.561751e+10 5.355962e-279   True
     2     56 1.515760e+10 3.588345e-293   True
     2     57 1.429209e+10 7.013260e-252   True
     2     58 1.359697e+10 4.389770e-249   True
     2     59 1.304533e+10 3.025905e-255   True
     2     60 1.241769e+10 7.201320e-222   True
     2     61 1.168318e+10 2.361202e-210   True
     2     62 1.128808e+10 2.671265e-211   True
     2     63 1.070224e+10 5.420262e-187   True
     2     64 1.033459e+10 1.594503e-193   True
     2     65 9.690365e+09 5.187877e-166   True
     2     66 9.610775e+09 1.324466e-176   True
     2     67 8.771897e+09 4.251849e-164   True
     2     68 8.504609e+09 5.828809e-160   True
     2     69 8.198593e+09 2.353448e-148   True
     2     70 7.889607e+09 1.747033e-146   True
     2     71 7.516257e+09 2.623696e-153   True
     2     72 7.158162e+09 2.193608e-134   True
     2     73 7.032149e+09 2.590757e-142   True
     2     74 6.809033e+09 1.908473e-144   True
     2     75 6.276144e+09 1.368487e-115   True
     2     76 6.053031e+09 6.325622e-105   True
     2     77 5.868369e+09  4.334199e-94   True
     2     78 5.883779e+09 2.011914e-124   True
     2     79 5.549686e+09 2.267514e-102   True
     2     80 5.271410e+09 1.469507e-105   True
     2     81 4.992076e+09  4.282712e-91   True
     2     82 4.842353e+09  4.231223e-94   True
     2     83 4.694013e+09  9.008293e-94   True
     2     84 4.505301e+09  9.970408e-92   True
     2     85 4.229581e+09  1.027331e-87   True
     2     86 4.199820e+09  1.274195e-89   True
     2     87 4.015640e+09  3.504852e-67   True
     2     88 4.017492e+09  7.135207e-81   True
     2     89 3.731315e+09  1.454905e-74   True
     2     90 3.633703e+09  4.838397e-77   True
     2     91 3.500275e+09  1.441495e-73   True
     2     92 3.332040e+09  3.328569e-71   True
     2     93 3.230835e+09  5.278783e-71   True
     2     94 3.022957e+09  1.893778e-53   True
     2     95 2.909450e+09  3.943578e-54   True
     2     96 2.966152e+09  3.475447e-64   True
     2     97 2.649117e+09  1.638593e-41   True
     2     98 2.634958e+09  1.116197e-42   True
     2     99 2.642479e+09  1.020346e-49   True
     2    100 2.542331e+09  3.743624e-59   True
     2    101 2.525287e+09  3.206422e-55   True
     2    102 2.428828e+09  4.279253e-54   True
     2    103 2.209894e+09  3.165015e-35   True
     2    104 2.227338e+09  2.308807e-40   True
     2    105 2.249038e+09  3.532999e-52   True
     2    106 2.007225e+09  4.226570e-33   True
     2    107 1.926835e+09  8.960701e-31   True
     2    108 1.973525e+09  3.092222e-36   True
     2    109 1.991764e+09  1.153958e-41   True
     2    110 1.769916e+09  5.724197e-28   True
     2    111 1.840178e+09  2.216345e-39   True
     2    112 1.809393e+09  4.008078e-42   True
     2    113 1.668410e+09  1.425877e-38   True
     2    114 1.623666e+09  4.254039e-36   True
     2    115 1.491693e+09  1.537546e-25   True
     2    116 1.627439e+09  2.136494e-32   True
     2    117 1.520723e+09  5.405706e-38   True
