 Time1  Time2       u_stat         p-val Reject
     0    117 6.189383e+07  2.290296e-12   True
     0    118 6.371850e+07  6.085049e-19   True
     0    119 5.763128e+07  3.288695e-07   True
     0    120 4.933393e+07  3.999133e-09   True
     0    121 4.566622e+07  3.039942e-09   True
     0    122 5.548430e+07  1.304626e-13   True
     0    123 5.513460e+07  1.744089e-12   True
     0    124 4.260548e+07  2.534573e-10   True
     0    125 4.402365e+07  2.676001e-06   True
     0    126 4.812872e+07  9.739227e-12   True
     0    127 4.599885e+07  3.385195e-08   True
     0    128 4.212925e+07  1.527958e-07   True
     0    129 5.073846e+07  4.305462e-14   True
     0    130 3.541712e+07  1.373643e-07   True
     0    131 3.469067e+07  6.948818e-05   True
     0    132 3.402416e+07  1.471657e-09   True
     0    133 3.132004e+07  3.366307e-05   True
     0    134 3.417404e+07  5.554552e-08   True
     0    135 3.371860e+07  2.549087e-06   True
     0    136 3.467440e+07  4.383136e-07   True
     0    137 2.848280e+07  8.029084e-06   True
     0    138 3.242442e+07  1.235052e-05   True
     0    139 2.810480e+07  7.012601e-05   True
     0    140 2.463809e+07  1.658112e-07   True
     0    141 2.416454e+07  2.003699e-02   True
     0    142 2.202905e+07  2.189777e-06   True
     0    143 2.564176e+07  1.574527e-05   True
     0    144 2.499630e+07  2.969311e-04   True
     0    145 2.294284e+07  5.244857e-06   True
     0    146 2.281581e+07  8.181687e-06   True
     0    147 2.611177e+07  3.665358e-05   True
     0    148 2.108860e+07  3.623841e-03   True
     0    149 2.010800e+07  3.871517e-04   True
     0    150 2.174345e+07  1.785235e-03   True
     1      2 7.642994e+11  0.000000e+00   True
     1      3 5.237825e+11  0.000000e+00   True
     1      4 3.861384e+11  0.000000e+00   True
     1      5 3.028676e+11  0.000000e+00   True
     1      6 2.482594e+11  0.000000e+00   True
     1      7 2.076989e+11  0.000000e+00   True
     1      8 1.764534e+11  0.000000e+00   True
     1      9 1.506109e+11  0.000000e+00   True
     1     10 1.301207e+11  0.000000e+00   True
     1     11 1.128435e+11  0.000000e+00   True
     1     12 9.751976e+10  0.000000e+00   True
     1     13 8.626724e+10  0.000000e+00   True
     1     14 7.572953e+10  0.000000e+00   True
     1     15 6.676183e+10  0.000000e+00   True
     1     16 5.955776e+10  0.000000e+00   True
     1     17 5.253244e+10  0.000000e+00   True
     1     18 4.699788e+10  0.000000e+00   True
     1     19 4.193064e+10  0.000000e+00   True
     1     20 3.788385e+10  0.000000e+00   True
     1     21 3.396680e+10  0.000000e+00   True
     1     22 3.062663e+10  0.000000e+00   True
     1     23 2.770488e+10  0.000000e+00   True
     1     24 2.520304e+10  0.000000e+00   True
     1     25 2.278043e+10  0.000000e+00   True
     1     26 2.094857e+10  0.000000e+00   True
     1     27 1.881781e+10  0.000000e+00   True
     1     28 1.711592e+10  0.000000e+00   True
     1     29 1.577843e+10  0.000000e+00   True
     1     30 1.449230e+10  0.000000e+00   True
     1     31 1.327868e+10  0.000000e+00   True
     1     32 1.210634e+10  0.000000e+00   True
     1     33 1.096297e+10  0.000000e+00   True
     1     34 1.051715e+10  0.000000e+00   True
     1     35 9.552986e+09  0.000000e+00   True
     1     36 8.794050e+09  0.000000e+00   True
     1     37 8.106438e+09  0.000000e+00   True
     1     38 7.442588e+09  0.000000e+00   True
     1     39 7.016243e+09  0.000000e+00   True
     1     40 6.320049e+09  0.000000e+00   True
     1     41 5.843490e+09  0.000000e+00   True
     1     42 5.448158e+09  0.000000e+00   True
     1     43 5.162338e+09  0.000000e+00   True
     1     44 4.687075e+09 7.599642e-269   True
     1     45 4.353912e+09 4.085076e-275   True
     1     46 4.071615e+09 2.562757e-268   True
     1     47 3.728016e+09 1.459347e-234   True
     1     48 3.670792e+09 4.394759e-262   True
     1     49 3.207875e+09 1.465301e-226   True
     1     50 3.056099e+09 4.674780e-235   True
     1     51 2.976101e+09 1.575995e-207   True
     1     52 2.767879e+09 3.720796e-188   True
     1     53 2.505712e+09 4.136218e-181   True
     1     54 2.366014e+09 1.322823e-184   True
     1     55 2.229611e+09 1.155029e-144   True
     1     56 2.109516e+09 1.285409e-152   True
     1     57 1.950862e+09 5.131708e-139   True
     1     58 1.853263e+09 3.570260e-131   True
     1     59 1.785940e+09 6.273423e-132   True
     1     60 1.669180e+09 2.123536e-119   True
     1     61 1.478946e+09  2.495671e-98   True
     1     62 1.501403e+09 8.040558e-112   True
     1     63 1.350155e+09  6.572881e-99   True
     1     64 1.274115e+09  3.616094e-94   True
     1     65 1.237882e+09  1.286381e-98   True
     1     66 1.124409e+09  1.698471e-80   True
     1     67 1.083596e+09  2.164028e-81   True
     1     68 1.063735e+09  7.912571e-95   True
     1     69 9.551590e+08  4.529011e-71   True
     1     70 8.954068e+08  4.386109e-63   True
     1     71 8.619703e+08  4.583179e-71   True
     1     72 8.747534e+08  9.477970e-66   True
     1     73 7.805536e+08  6.119062e-61   True
     1     74 7.819529e+08  5.933254e-57   True
     1     75 6.902536e+08  1.136574e-71   True
     1     76 6.503618e+08  1.075355e-47   True
     1     77 6.317624e+08  1.958148e-46   True
     1     78 5.777516e+08  4.512602e-37   True
     1     79 5.623057e+08  1.431545e-44   True
     1     80 5.652026e+08  4.565716e-33   True
     1     81 4.941690e+08  7.237922e-37   True
     1     82 5.136312e+08  5.217312e-40   True
     1     83 4.797927e+08  1.182131e-40   True
     1     84 4.766957e+08  1.266786e-49   True
     1     85 4.183090e+08  3.299019e-32   True
     1     86 4.429086e+08  5.593538e-45   True
     1     87 4.029480e+08  1.080831e-31   True
     1     88 3.821602e+08  8.116500e-31   True
     1     89 3.632935e+08  1.773536e-28   True
     1     90 3.197378e+08  3.436781e-21   True
     1     91 3.013016e+08  1.179990e-25   True
     1     92 2.986087e+08  2.995651e-25   True
     1     93 2.875516e+08  1.230714e-17   True
     1     94 2.918360e+08  1.229902e-22   True
     1     95 3.076685e+08  2.949947e-25   True
     1     96 2.507421e+08  4.236835e-23   True
     1     97 2.699158e+08  1.852113e-29   True
     1     98 2.611239e+08  5.471574e-25   True
     1     99 2.159403e+08  5.147725e-13   True
     1    100 2.172410e+08  1.032569e-15   True
     1    101 2.054749e+08  2.261875e-19   True
     1    102 2.240161e+08  3.145881e-18   True
     1    103 2.051488e+08  1.222067e-19   True
     1    104 2.144816e+08  2.648837e-19   True
     1    105 1.829617e+08  8.113169e-23   True
     1    106 1.630641e+08  1.091707e-16   True
     1    107 1.727296e+08  1.116937e-11   True
     1    108 1.510027e+08  3.989638e-16   True
     1    109 1.286053e+08  1.827758e-09   True
     1    110 1.371061e+08  1.076276e-12   True
     1    111 1.480340e+08  5.131086e-13   True
     1    112 1.174664e+08  8.369555e-10   True
     1    113 1.224057e+08  7.142461e-10   True
     1    114 1.287646e+08  7.672012e-11   True
     1    115 1.173239e+08  1.395107e-11   True
     1    116 1.051023e+08  1.049312e-07   True
     1    117 1.149455e+08  6.832081e-12   True
     1    118 1.185747e+08  1.535823e-18   True
     1    119 1.069749e+08  7.452938e-07   True
     1    120 9.167218e+07  8.343487e-09   True
     1    121 8.480067e+07  6.840781e-09   True
     1    122 1.031733e+08  3.081413e-13   True
     1    123 1.026218e+08  3.280723e-12   True
     1    124 7.930228e+07  4.181054e-10   True
     1    125 8.166586e+07  5.565203e-06   True
     1    126 8.949644e+07  2.032081e-11   True
     1    127 8.552093e+07  6.139652e-08   True
     1    128 7.838053e+07  2.421483e-07   True
     1    129 9.448513e+07  7.571591e-14   True
     1    130 6.582142e+07  2.381939e-07   True
     1    131 6.436596e+07  1.191453e-04   True
     1    132 6.336818e+07  2.099813e-09   True
     1    133 5.818857e+07  5.180264e-05   True
     1    134 6.357930e+07  8.612694e-08   True
     1    135 6.255271e+07  4.879262e-06   True
     1    136 6.435572e+07  8.486193e-07   True
     1    137 5.290181e+07  1.287121e-05   True
     1    138 6.026173e+07  1.900700e-05   True
     1    139 5.216754e+07  1.112617e-04   True
     1    140 4.588768e+07  2.158518e-07   True
     1    141 4.486321e+07  2.571749e-02   True
     1    142 4.093205e+07  3.325226e-06   True
     1    143 4.762309e+07  2.441976e-05   True
     1    144 4.645906e+07  4.061315e-04   True
     1    145 4.268608e+07  7.099075e-06   True
     1    146 4.236012e+07  1.294525e-05   True
     1    147 4.853465e+07  5.263149e-05   True
     1    148 3.911106e+07  5.085843e-03   True
     1    149 3.733014e+07  5.473134e-04   True
     1    150 4.025597e+07  2.819925e-03   True
     2      3 5.149030e+11  0.000000e+00   True
     2      4 3.797307e+11  0.000000e+00   True
     2      5 2.979376e+11  0.000000e+00   True
     2      6 2.442827e+11  0.000000e+00   True
     2      7 2.044225e+11  0.000000e+00   True
     2      8 1.737211e+11  0.000000e+00   True
     2      9 1.483160e+11  0.000000e+00   True
     2     10 1.281621e+11  0.000000e+00   True
     2     11 1.111678e+11  0.000000e+00   True
     2     12 9.609843e+10  0.000000e+00   True
     2     13 8.502259e+10  0.000000e+00   True
     2     14 7.464833e+10  0.000000e+00   True
     2     15 6.581785e+10  0.000000e+00   True
     2     16 5.872939e+10  0.000000e+00   True
     2     17 5.180223e+10  0.000000e+00   True
     2     18 4.634470e+10  0.000000e+00   True
     2     19 4.135933e+10  0.000000e+00   True
     2     20 3.736939e+10  0.000000e+00   True
     2     21 3.350644e+10  0.000000e+00   True
     2     22 3.022276e+10  0.000000e+00   True
     2     23 2.733651e+10  0.000000e+00   True
     2     24 2.487895e+10  0.000000e+00   True
     2     25 2.248494e+10  0.000000e+00   True
     2     26 2.068165e+10  0.000000e+00   True
     2     27 1.858338e+10  0.000000e+00   True
     2     28 1.690043e+10  0.000000e+00   True
     2     29 1.558042e+10  0.000000e+00   True
     2     30 1.430956e+10  0.000000e+00   True
     2     31 1.311729e+10  0.000000e+00   True
     2     32 1.195582e+10  0.000000e+00   True
     2     33 1.082584e+10  0.000000e+00   True
     2     34 1.038934e+10  0.000000e+00   True
     2     35 9.439012e+09  0.000000e+00   True
     2     36 8.689835e+09  0.000000e+00   True
     2     37 8.009739e+09  0.000000e+00   True
     2     38 7.353444e+09  0.000000e+00   True
     2     39 6.932727e+09  0.000000e+00   True
     2     40 6.247539e+09  0.000000e+00   True
     2     41 5.774696e+09 4.400128e-272   True
     2     42 5.382155e+09 1.131592e-244   True
     2     43 5.103007e+09 5.964257e-242   True
     2     44 4.632996e+09 8.558114e-206   True
     2     45 4.303021e+09 9.062691e-213   True
     2     46 4.024816e+09 5.801952e-209   True
     2     47 3.683358e+09 8.775688e-181   True
     2     48 3.629999e+09 9.595107e-207   True
     2     49 3.173609e+09 2.789923e-179   True
     2     50 3.023462e+09 1.103525e-187   True
     2     51 2.942382e+09 5.791014e-163   True
     2     52 2.737147e+09 1.125289e-147   True
     2     53 2.478163e+09 2.873827e-143   True
     2     54 2.340529e+09 1.603427e-147   True
     2     55 2.205014e+09 4.636642e-113   True
     2     56 2.085826e+09 1.712871e-120   True
     2     57 1.929943e+09 3.963660e-110   True
     2     58 1.833439e+09 7.080652e-104   True
     2     59 1.766986e+09 4.927515e-105   True
     2     60 1.651567e+09  8.291095e-95   True
     2     61 1.462863e+09  3.060650e-77   True
     2     62 1.484611e+09  1.203174e-88   True
     2     63 1.336444e+09  4.608859e-79   True
     2     64 1.260384e+09  6.596345e-75   True
     2     65 1.225278e+09  1.765027e-79   True
     2     66 1.111772e+09  1.476580e-63   True
     2     67 1.072645e+09  2.754058e-65   True
     2     68 1.052901e+09  2.964934e-77   True
     2     69 9.442037e+08  3.015116e-56   True
     2     70 8.860584e+08  3.808253e-50   True
     2     71 8.530185e+08  2.085343e-57   True
     2     72 8.663289e+08  5.198824e-53   True
     2     73 7.721400e+08  8.239416e-49   True
     2     74 7.738499e+08  1.762295e-45   True
     2     75 6.843655e+08  5.199279e-60   True
     2     76 6.434920e+08  4.544920e-38   True
     2     77 6.249008e+08  5.679479e-37   True
     2     78 5.718218e+08  2.721605e-29   True
     2     79 5.564442e+08  6.505444e-36   True
     2     80 5.590078e+08  1.094560e-25   True
     2     81 4.883698e+08  3.402413e-29   True
     2     82 5.080874e+08  4.331300e-32   True
     2     83 4.760162e+08  1.006195e-33   True
     2     84 4.725220e+08  1.582308e-41   True
     2     85 4.142168e+08  4.517909e-26   True
     2     86 4.388335e+08  1.911354e-37   True
     2     87 3.994171e+08  6.042778e-26   True
     2     88 3.780300e+08  7.782070e-25   True
     2     89 3.594470e+08  6.084895e-23   True
     2     90 3.161996e+08  9.724657e-17   True
     2     91 2.981313e+08  7.349682e-21   True
     2     92 2.956687e+08  1.220465e-20   True
     2     93 2.842287e+08  9.061904e-14   True
     2     94 2.889004e+08  2.467584e-18   True
     2     95 3.044641e+08  1.736492e-20   True
     2     96 2.480862e+08  6.376162e-19   True
     2     97 2.674565e+08  9.953933e-25   True
     2     98 2.587330e+08  9.085080e-21   True
     2     99 2.135225e+08  3.234983e-10   True
     2    100 2.149499e+08  1.261014e-12   True
     2    101 2.036464e+08  3.838642e-16   True
     2    102 2.219135e+08  6.046679e-15   True
     2    103 2.027340e+08  5.210025e-16   True
     2    104 2.124327e+08  6.148783e-16   True
     2    105 1.815404e+08  1.474356e-19   True
     2    106 1.615581e+08  5.605048e-14   True
     2    107 1.710112e+08  2.089239e-09   True
     2    108 1.494366e+08  1.936148e-13   True
     2    109 1.274765e+08  8.651819e-08   True
     2    110 1.358574e+08  1.382014e-10   True
     2    111 1.465529e+08  1.001107e-10   True
     2    112 1.165181e+08  3.361585e-08   True
     2    113 1.212383e+08  3.912235e-08   True
     2    114 1.274083e+08  7.000532e-09   True
     2    115 1.162500e+08  1.028010e-09   True
     2    116 1.040851e+08  2.594676e-06   True
     2    117 1.136508e+08  7.521621e-10   True
     2    118 1.176243e+08  4.100851e-16   True
     2    119 1.058341e+08  1.655490e-05   True
     2    120 9.076857e+07  2.344809e-07   True
     2    121 8.383675e+07  2.136327e-07   True
     2    122 1.023227e+08  2.247793e-11   True
     2    123 1.020501e+08  1.208092e-10   True
     2    124 7.880164e+07  8.138847e-09   True
     2    125 8.067523e+07  7.963197e-05   True
     2    126 8.861781e+07  1.021535e-09   True
     2    127 8.486150e+07  9.832469e-07   True
     2    128 7.791607e+07  2.527226e-06   True
     2    129 9.391074e+07  3.655176e-12   True
     2    130 6.527117e+07  2.702478e-06   True
     2    131 6.367026e+07  8.177283e-04   True
     2    132 6.294907e+07  2.884355e-08   True
     2    133 5.767114e+07  3.163283e-04   True
     2    134 6.319454e+07  8.189401e-07   True
     2    135 6.182331e+07  5.163663e-05   True
     2    136 6.358964e+07  1.157814e-05   True
     2    137 5.231297e+07  1.003562e-04   True
     2    138 5.975964e+07  1.274451e-04   True
     2    139 5.160490e+07  6.538200e-04   True
     2    140 4.564774e+07  1.346672e-06   True
     2    141 4.442383e+07  6.553057e-02  False
     2    142 4.050054e+07  2.318152e-05   True
     2    143 4.711707e+07  1.572418e-04   True
     2    144 4.612089e+07  1.546005e-03   True
     2    145 4.242110e+07  3.469083e-05   True
     2    146 4.189882e+07  8.301896e-05   True
     2    147 4.810225e+07  2.816155e-04   True
     2    148 3.862019e+07  1.697835e-02   True
     2    149 3.695687e+07  2.071861e-03   True
     2    150 3.963040e+07  1.180598e-02   True
     3      4 2.416184e+11  1.617737e-87   True
     3      5 1.896844e+11 2.712601e-227   True
     3      6 1.555961e+11  0.000000e+00   True
     3      7 1.302700e+11  0.000000e+00   True
     3      8 1.107575e+11  0.000000e+00   True
     3      9 9.459609e+10  0.000000e+00   True
     3     10 8.176833e+10  0.000000e+00   True
     3     11 7.094858e+10  0.000000e+00   True
     3     12 6.135808e+10  0.000000e+00   True
     3     13 5.430049e+10  0.000000e+00   True
     3     14 4.768700e+10  0.000000e+00   True
     3     15 4.205459e+10  0.000000e+00   True
     3     16 3.753795e+10  0.000000e+00   True
     3     17 3.311194e+10  0.000000e+00   True
     3     18 2.962555e+10  0.000000e+00   True
     3     19 2.644758e+10  0.000000e+00   True
     3     20 2.389898e+10  0.000000e+00   True
     3     21 2.142862e+10  0.000000e+00   True
     3     22 1.933727e+10  0.000000e+00   True
     3     23 1.748848e+10  0.000000e+00   True
     3     24 1.592663e+10  0.000000e+00   True
     3     25 1.439205e+10  0.000000e+00   True
     3     26 1.324222e+10  0.000000e+00   True
     3     27 1.190254e+10  0.000000e+00   True
     3     28 1.082311e+10  0.000000e+00   True
     3     29 9.978544e+09  0.000000e+00   True
     3     30 9.164013e+09  0.000000e+00   True
     3     31 8.405100e+09  0.000000e+00   True
     3     32 7.658343e+09  0.000000e+00   True
     3     33 6.933915e+09 2.882764e-298   True
     3     34 6.657668e+09  0.000000e+00   True
     3     35 6.051094e+09  0.000000e+00   True
     3     36 5.570721e+09 8.697749e-298   True
     3     37 5.134072e+09 9.431514e-265   True
     3     38 4.713490e+09 1.788188e-250   True
     3     39 4.444028e+09 1.312467e-236   True
     3     40 4.007175e+09 4.357602e-231   True
     3     41 3.701997e+09 1.244677e-194   True
     3     42 3.448935e+09 3.464312e-173   True
     3     43 3.272546e+09 4.672388e-174   True
     3     44 2.970485e+09 3.629464e-146   True
     3     45 2.759324e+09 4.979858e-154   True
     3     46 2.581286e+09 1.131746e-152   True
     3     47 2.360993e+09 3.639211e-130   True
     3     48 2.329731e+09 2.534797e-154   True
     3     49 2.037450e+09 3.547236e-134   True
     3     50 1.941325e+09 1.901678e-142   True
     3     51 1.887641e+09 1.042664e-120   True
     3     52 1.756303e+09 3.135267e-109   True
     3     53 1.590578e+09 2.364470e-107   True
     3     54 1.502731e+09 3.396407e-112   True
     3     55 1.414836e+09  4.558597e-83   True
     3     56 1.338399e+09  4.563581e-90   True
     3     57 1.238980e+09  1.223172e-82   True
     3     58 1.177065e+09  6.480785e-78   True
     3     59 1.134503e+09  2.288747e-79   True
     3     60 1.060486e+09  2.144808e-71   True
     3     61 9.390345e+08  2.357244e-57   True
     3     62 9.527317e+08  1.017324e-66   True
     3     63 8.584434e+08  4.844699e-60   True
     3     64 8.090598e+08  1.517215e-56   True
     3     65 7.871750e+08  3.570932e-61   True
     3     66 7.133435e+08  1.554331e-47   True
     3     67 6.890821e+08  7.245388e-50   True
     3     68 6.765463e+08  1.934231e-60   True
     3     69 6.056905e+08  3.120511e-42   True
     3     70 5.690637e+08  6.952877e-38   True
     3     71 5.479889e+08  2.023360e-44   True
     3     72 5.569094e+08  7.840043e-41   True
     3     73 4.957115e+08  2.866480e-37   True
     3     74 4.970794e+08  1.309953e-34   True
     3     75 4.406475e+08  9.300163e-49   True
     3     76 4.131979e+08  6.398411e-29   True
     3     77 4.011005e+08  5.604727e-28   True
     3     78 3.671952e+08  7.014604e-22   True
     3     79 3.573834e+08  1.169839e-27   True
     3     80 3.586018e+08  1.082935e-18   True
     3     81 3.131708e+08  5.969856e-22   True
     3     82 3.262516e+08  1.301058e-24   True
     3     83 3.065048e+08  6.610795e-27   True
     3     84 3.041615e+08  1.016957e-33   True
     3     85 2.661376e+08  3.834497e-20   True
     3     86 2.823289e+08  3.362557e-30   True
     3     87 2.569765e+08  2.179798e-20   True
     3     88 2.426875e+08  3.842666e-19   True
     3     89 2.307995e+08  1.152867e-17   True
     3     90 2.028400e+08  1.672441e-12   True
     3     91 1.914547e+08  2.829658e-16   True
     3     92 1.900251e+08  3.207273e-16   True
     3     93 1.822620e+08  3.810402e-10   True
     3     94 1.856067e+08  3.220175e-14   True
     3     95 1.955915e+08  5.739580e-16   True
     3     96 1.593482e+08  6.007221e-15   True
     3     97 1.720656e+08  3.832769e-20   True
     3     98 1.664591e+08  1.021969e-16   True
     3     99 1.369596e+08  1.393409e-07   True
     3    100 1.379937e+08  1.116358e-09   True
     3    101 1.309937e+08  5.474389e-13   True
     3    102 1.426670e+08  8.962998e-12   True
     3    103 1.300616e+08  1.381319e-12   True
     3    104 1.366047e+08  1.013649e-12   True
     3    105 1.170225e+08  2.038761e-16   True
     3    106 1.039209e+08  2.319651e-11   True
     3    107 1.098253e+08  3.233831e-07   True
     3    108 9.599151e+07  7.565002e-11   True
     3    109 8.200581e+07  3.566615e-06   True
     3    110 8.736900e+07  1.560739e-08   True
     3    111 9.416731e+07  1.584404e-08   True
     3    112 7.498830e+07  1.294661e-06   True
     3    113 7.793264e+07  1.839265e-06   True
     3    114 8.179581e+07  5.397462e-07   True
     3    115 7.477454e+07  6.593483e-08   True
     3    116 6.689062e+07  5.594143e-05   True
     3    117 7.297175e+07  6.269810e-08   True
     3    118 7.581437e+07  8.946504e-14   True
     3    119 6.791324e+07  3.180401e-04   True
     3    120 5.832746e+07  5.922729e-06   True
     3    121 5.380759e+07  5.601272e-06   True
     3    122 6.589524e+07  1.489224e-09   True
     3    123 6.591112e+07  4.293626e-09   True
     3    124 5.086595e+07  1.488019e-07   True
     3    125 5.170284e+07  9.725036e-04   True
     3    126 5.702374e+07  4.016278e-08   True
     3    127 5.463979e+07  1.549566e-05   True
     3    128 5.025084e+07  2.767883e-05   True
     3    129 6.065083e+07  1.595109e-10   True
     3    130 4.200402e+07  3.002813e-05   True
     3    131 4.082475e+07  5.375663e-03   True
     3    132 4.063440e+07  3.645245e-07   True
     3    133 3.709228e+07  1.839387e-03   True
     3    134 4.077674e+07  7.877322e-06   True
     3    135 3.962481e+07  5.134020e-04   True
     3    136 4.079194e+07  1.362637e-04   True
     3    137 3.358019e+07  7.112027e-04   True
     3    138 3.844233e+07  8.469581e-04   True
     3    139 3.312844e+07  3.549083e-03   True
     3    140 2.950166e+07  8.239968e-06   True
     3    141 2.852706e+07  1.587829e-01  False
     3    142 2.602688e+07  1.488711e-04   True
     3    143 3.025057e+07  9.589057e-04   True
     3    144 2.971793e+07  5.754970e-03   True
     3    145 2.737718e+07  1.679164e-04   True
     3    146 2.691128e+07  4.896222e-04   True
     3    147 3.095580e+07  1.412439e-03   True
     3    148 2.472569e+07  5.357938e-02  False
     3    149 2.373527e+07  7.669974e-03   True
     3    150 2.527895e+07  4.562226e-02   True
     4      5 1.346926e+11  1.050446e-38   True
     4      6 1.105137e+11 3.431030e-108   True
     4      7 9.254915e+10 7.034261e-218   True
     4      8 7.870654e+10 3.709135e-308   True
     4      9 6.723593e+10  0.000000e+00   True
     4     10 5.812825e+10  0.000000e+00   True
     4     11 5.044548e+10  0.000000e+00   True
     4     12 4.363688e+10  0.000000e+00   True
     4     13 3.862307e+10  0.000000e+00   True
     4     14 3.392360e+10  0.000000e+00   True
     4     15 2.992014e+10  0.000000e+00   True
     4     16 2.671171e+10  0.000000e+00   True
